nodes,edge_prob,runtime
16,0.8,0.004117600008612499
16,0.8,0.004452399996807799
16,0.8,0.004521299997577444
16,0.8,0.00460699999530334
16,0.8,0.004400500009069219
16,1.0,0.005148700001882389
16,1.0,0.0051764999952865764
16,1.0,0.00514629999815952
16,1.0,0.00521160000062082
16,1.0,0.005208100003073923
16,1.0,0.005097900007967837
16,1.0,0.00513080001110211
16,1.0,0.00518490000104066
16,1.0,0.005148299998836592
16,1.0,0.005406399999628775
32,0.1,0.00285430000803899
32,0.1,0.0028292999922996387
32,0.1,0.0030165999924065545
32,0.1,0.0037338999973144382
32,0.1,0.002197499998146668
32,0.1,0.0029580000118585303
32,0.1,0.00298990000737831
32,0.1,0.0023166000028140843
32,0.1,0.0014947000017855316
32,0.1,0.002084800013108179
32,0.2,0.005812699993839487
32,0.2,0.005588500003796071
32,0.2,0.005780700012110174
32,0.2,0.005207199996220879
32,0.2,0.006112500006565824
32,0.2,0.005117699998663738
32,0.2,0.005468000003020279
32,0.2,0.005863699989276938
32,0.2,0.0055145999940577894
32,0.2,0.005699100001947954
32,0.4,0.00916000000142958
32,0.4,0.009132099992712028
32,0.4,0.009149099991191179
32,0.4,0.009207000010064803
32,0.4,0.009520299994619563
32,0.4,0.009480300010181963
32,0.4,0.008796399997663684
32,0.4,0.009179600005154498
32,0.4,0.009314599999925122
32,0.4,0.00936879999062512
32,0.6,0.013196600004448555
32,0.6,0.012224100006278604
32,0.6,0.011033900009351783
32,0.6,0.009940300005837344
32,0.6,0.009695700005977415
32,0.6,0.013157699999283068
32,0.6,0.012734600008116104
32,0.6,0.01235290001204703
32,0.6,0.013061500008916482
32,0.6,0.012483399987104349
32,0.8,0.01607250000233762
32,0.8,0.015856999991228804
32,0.8,0.015578899998217821
32,0.8,0.015676400013035163
32,0.8,0.01625610000337474
32,0.8,0.016115800011903048
32,0.8,0.026042899989988655
32,0.8,0.01298539999697823
32,0.8,0.013012399998842739
32,0.8,0.01304099999833852
32,1.0,0.015530299991951324
32,1.0,0.015712000007624738
32,1.0,0.015358000004198402
32,1.0,0.015268000002834015
32,1.0,0.014857999995001592
32,1.0,0.015310199989471585
32,1.0,0.015134100001887418
32,1.0,0.015638500000932254
32,1.0,0.015571799987810664
32,1.0,0.015274799996404909
64,0.1,0.00840000000607688
64,0.1,0.00858439999865368
64,0.1,0.008948100003181025
64,0.1,0.008954300006735139
64,0.1,0.008035700011532754
64,0.1,0.00954670000646729
64,0.1,0.008517199996276759
64,0.1,0.00847040000371635
64,0.1,0.007981699993251823
64,0.1,0.008909600001061335
64,0.2,0.014857000001939014
64,0.2,0.015350100002251565
64,0.2,0.014748100002179854
64,0.2,0.014504000006127171
64,0.2,0.015064599996549077
64,0.2,0.01527979999082163
64,0.2,0.021201199997449294
64,0.2,0.015673700007027946
64,0.2,0.016109200005303137
64,0.2,0.015439299997524358
64,0.4,0.02839259999745991
64,0.4,0.02548340000794269
64,0.4,0.02544810000108555
64,0.4,0.025822199997492135
64,0.4,0.026272399991285056
64,0.4,0.025462500008870848
64,0.4,0.026011199995991774
64,0.4,0.025466200007940643
64,0.4,0.061113099989597686
64,0.4,0.02634889999171719
64,0.6,0.037421499990159646
64,0.6,0.03649490000680089
64,0.6,0.036103199992794544
64,0.6,0.035673999998834915
64,0.6,0.03657129999191966
64,0.6,0.03536249999888241
64,0.6,0.03651679999893531
64,0.6,0.03735729999607429
64,0.6,0.03665259999979753
64,0.6,0.03698210000584368
64,0.8,0.04699270000855904
64,0.8,0.04781240000738762
64,0.8,0.04817580000963062
64,0.8,0.047323799997684546
64,0.8,0.04829289999906905
64,0.8,0.04953049999312498
64,0.8,0.048571999999694526
64,0.8,0.04794889999902807
64,0.8,0.048339700006181374
64,0.8,0.050461100006941706
64,1.0,0.05745829999796115
64,1.0,0.062015000003157184
64,1.0,0.0598485999944387
64,1.0,0.06039890000829473
64,1.0,0.061012600010144524
